x,y_sin,y_cos
-4.334334334334335,0.9293844495019744,-0.3691131872798802
-4.324324324324325,0.9256431225942391,-0.37839768708857935
-4.314314314314315,0.9218090467420161,-0.38764427165195614
-4.3043043043043046,0.9178826061176496,-0.3968520144671961
-4.2942942942942945,0.9138641941483847,-0.40601999292340696
-4.2842842842842845,0.9097542134769456,-0.41514728839406395
-4.2742742742742745,0.9055530759211916,-0.4242329863290556
-4.2642642642642645,0.9012612024328527,-0.4332761763463212
-4.2542542542542545,0.896879023055351,-0.4422759523230707
-4.2442442442442445,0.89240697688071,-0.4512314124865775
-4.2342342342342345,0.8878455120055583,-0.4601416595045358
-4.2242242242242245,0.8831950854862299,-0.4690058005749727
-4.2142142142142145,0.8784561632929684,-0.47782294751570653
-4.2042042042042045,0.8736292202632362,-0.4865922168533422
-4.1941941941941945,0.8687147400541362,-0.49531272991179487
-4.1841841841841845,0.8637132150939499,-0.5039836129003326
-4.1741741741741745,0.8586251465327962,-0.5126039970011298
-4.1641641641641645,0.8534510441924164,-0.5211730184563225
-4.1541541541541545,0.8481914265150899,-0.5296898186545562
-4.1441441441441444,0.8428468205116879,-0.5381535442170186
-4.134134134134134,0.8374177617088655,-0.5465633470829467
-4.124124124124124,0.8319047940954033,-0.5549183845946037
-4.114114114114114,0.8263084700676998,-0.5632178195817115
-4.104104104104104,0.8206293503744214,-0.5714608204453347
-4.094094094094094,0.8148680040603158,-0.5796465612412077
-4.084084084084084,0.8090250084091939,-0.5877742217624925
-4.074074074074074,0.8031009488860867,-0.5958429876219633
-4.064064064064064,0.7970964190785815,-0.6038520503336081
-4.054054054054054,0.7910120206373449,-0.6118006073936383
-4.044044044044044,0.7848483632158377,-0.6196878623608989
-4.034034034034034,0.7786060644092284,-0.6275130249366722
-4.024024024024024,0.7722857496925096,-0.6352753110438641
-4.014014014014014,0.7658880523578266,-0.6429739429055699
-4.004004004004004,0.7594136134510215,-0.650608149123005
-3.993993993993994,0.7528630817074005,-0.6581771647528013
-3.983983983983984,0.7462371134867317,-0.6656802313836507
-3.973973973973974,0.7395363727074774,-0.673116597212301
-3.963963963963964,0.7327615307802704,-0.6804855171188839
-3.953953953953954,0.7259132665406384,-0.6877862527415768
-3.943943943943944,0.7189922661809858,-0.6950180725505852
-3.933933933933934,0.7119992231818371,-0.7021802519214426
-3.923923923923924,0.7049348382423506,-0.7092720732076169
-3.913913913913914,0.6977998192101088,-0.7162928258124184
-3.903903903903904,0.6905948810101925,-0.723241806260201
-3.893893893893894,0.6833207455735455,-0.7301183182668505
-3.883883883883884,0.6759781417646376,-0.7369216728095515
-3.873873873873874,0.6685678053084328,-0.7436511881958271
-3.863863863863864,0.6610904787166701,-0.7503061901318446
-3.853853853853854,0.6535469112134643,-0.756886011789979
-3.843843843843844,0.6459378586602335,-0.7633899938756286
-3.833833833833834,0.6382640834799631,-0.7698174846932763
-3.823823823823824,0.6305263545808111,-0.7761678402117891
-3.813813813813814,0.6227254472790635,-0.7824404241289494
-3.803803803803804,0.6148621432214486,-0.7886346079352128
-3.793793793793794,0.6069372303068161,-0.7947497709766835
-3.7837837837837838,0.5989515026071901,-0.8007853005173041
-3.7737737737737738,0.5909057602882036,-0.8067405918002515
-3.7637637637637638,0.5828008095289223,-0.8126150481085326
-3.7537537537537538,0.5746374624410658,-0.8184080808247758
-3.7437437437437437,0.5664165369876346,-0.8241191094902093
-3.7337337337337337,0.5581388569009503,-0.8297475618628237
-3.7237237237237237,0.5498052516001186,-0.8352928739747096
-3.7137137137137137,0.5414165561079216,-0.8407544901885673
-3.7037037037037037,0.532973610967149,-0.8461318632533809
-3.6936936936936937,0.5244772621563762,-0.8514244543592531
-3.6836836836836837,0.5159283610051977,-0.8566317331913933
-3.6736736736736737,0.5073277641089241,-0.8617531779832551
-3.6636636636636637,0.49867633324275246,-0.866788275568817
-3.6536536536536537,0.4899749352754158,-0.8717365214340007
-3.6436436436436437,0.48122444208232434,-0.8765974197672245
-3.6336336336336337,0.47242573045820324,-0.8813704835090821
-3.6236236236236237,0.4635796820292388,-0.886055234401146
-3.6136136136136137,0.4546871831647397,-0.8906512030338893
-3.6036036036036037,0.4457491248883234,-0.8951579288937198
-3.5935935935935936,0.43676640278863593,-0.8995749604091229
-3.5835835835835836,0.4277399169296145,-0.9039018549959097
-3.5735735735735736,0.41867057176030154,-0.9081381791015628
-3.5635635635635636,0.4095592760242194,-0.9122835082486789
-3.5535535535535536,0.40040694266831467,-0.9163374270775002
-3.5435435435435436,0.3912144887514815,-0.9202995293875342
-3.5335335335335336,0.38198283535267274,-0.9241694181782543
-3.5235235235235236,0.3727129074786082,-0.9279467056888787
-3.5135135135135136,0.36340563397108966,-0.9316310134372248
-3.5035035035035036,0.35406194741393143,-0.9352219722576317
-3.4934934934934936,0.34468278403951574,-0.9387192223379516
-3.4834834834834836,0.3352690836349829,-0.9421224132556018
-3.4734734734734736,0.32582178944806517,-0.9454312040126773
-3.4634634634634636,0.31634184809257376,-0.9486452630701189
-3.4534534534534536,0.30683020945354866,-0.9517642683809324
-3.4434434434434436,0.29728782659208064,-0.9547879074224584
-3.4334334334334335,0.2877156556498152,-0.9577158772276865
-3.4234234234234235,0.2781146557531474,-0.9605478844156122
-3.4134134134134135,0.26848578891711816,-0.9632836452206343
-3.4034034034034035,0.2588300199490208,-0.9659228855209869
-3.3933933933933935,0.24914831635172768,-0.9684653408662075
-3.3833833833833835,0.23944164822674738,-0.9709107565036338
-3.3733733733733735,0.22971098817702051,-0.9732588874039305
-3.3633633633633635,0.21995731120946585,-0.9755094982856406
-3.3533533533533535,0.21018159463728486,-0.9776623636387606
-3.3433433433433435,0.20038481798203567,-0.9797172677473366
-3.3333333333333335,0.19056796287548539,-0.981674004711079
-3.3233233233233235,0.1807320129612512,-0.9835323784659934
-3.3133133133133135,0.17087795379623974,-0.9852922028040262
-3.3033033033033035,0.16100677275189493,-0.9869533013917222
-3.2932932932932935,0.15111945891526374,-0.988515507787894
-3.2832832832832834,0.14121700298989034,-0.9899786654602983
-3.2732732732732734,0.13130039719654807,-0.9913426278013211
-3.2632632632632634,0.12137063517381935,-0.9926072581426673
-3.2532532532532534,0.11142871187853388,-0.9937724297690547
-3.2432432432432434,0.10147562348607424,-0.9948380259309113
-3.2332332332332334,0.09151236729055981,-0.9958039398560731
-3.2232232232232234,0.08153994160491836,-0.9966700747604829
-3.2132132132132134,0.07155934566085564,-0.9974363438578876
-3.2032032032032034,0.06157157950873298,-0.9981026703685346
-3.1931931931931934,0.05157764391736264,-0.9986689875268651
-3.1831831831831834,0.0415785402737314,-0.9991352385882032
-3.1731731731731734,0.03157527048266214,-0.9995013768344427
-3.1631631631631634,0.021568836866423434,-0.9997673655787278
-3.1531531531531534,0.011560242064297474,-0.9999331781691289
-3.1431431431431434,0.0015504889321160998,-0.9999987979913133
-3.1331331331331334,-0.008459419558224789,-0.99996421847021
-3.123123123123123,-0.018468480419262932,-0.9998294430706686
-3.113113113113113,-0.02847569074846675,-0.9995944852971117
-3.103103103103103,-0.03848004782872828,-0.9992593686921823
-3.093093093093093,-0.048480549228833124,-0.9988241268343845
-3.083083083083083,-0.058476192903904,-0.998288803334719
-3.073073073073073,-0.06846597729580502,-0.9976534518323135
-3.063063063063063,-0.07844890143349738,-0.9969181359890477
-3.053053053053053,-0.08842396503333602,-0.9960829294831748
-3.043043043043043,-0.0983901685992976,-0.9951479160019387
-3.033033033033033,-0.10834651352312938,-0.994113189233189
-3.023023023023023,-0.11829200218440933,-0.992978852855993
-3.013013013013013,-0.12822563805050705,-0.9917450205302472
-3.003003003003003,-0.1381464257764359,-0.990411815885289
-2.992992992992993,-0.14805337130458596,-0.9889793725075091
-2.982982982982983,-0.15794548196432814,-0.9874478339269656
-2.972972972972973,-0.1678217665714792,-0.9858173536030028
-2.962962962962963,-0.17768123552761786,-0.984088094908875
-2.952952952952953,-0.1875229009192421,-0.9822602311153761
-2.942942942942943,-0.19734577661675742,-0.9803339453734777
-2.932932932932933,-0.20714887837328672,-0.9783094306959783
-2.9229229229229228,-0.2169312239232911,-0.9761868899381629
-2.9129129129129128,-0.22669183308099244,-0.973966535777477
-2.9029029029029028,-0.23642972783858748,-0.971648590692217
-2.8928928928928928,-0.2461439324642437,-0.9692332869392373
-2.8828828828828827,-0.255833473599867,-0.9667208665306786
-2.8728728728728727,-0.26549738035863185,-0.9641115812097186
-2.8628628628628627,-0.2751346844222635,-0.9614056924253472
-2.8528528528528527,-0.28474442013806306,-0.9586034713061695
-2.8428428428428427,-0.2943256246156651,-0.9557051986332389
-2.8328328328328327,-0.30387733782351917,-0.9527111648119229
-2.8228228228228227,-0.3133986026850842,-0.9496216698428047
-2.8128128128128127,-0.3228884651747269,-0.9464370232916236
-2.8028028028028027,-0.3323459744133151,-0.943157544258256
-2.7927927927927927,-0.3417701827634948,-0.9397835613447425
-2.7827827827827827,-0.35116014592464334,-0.9363154126223616
-2.7727727727727727,-0.36051492302748744,-0.9327534455977554
-2.7627627627627627,-0.36983357672837813,-0.9290980171781096
-2.7527527527527527,-0.379115173303212,-0.9253494936353915
-2.7427427427427427,-0.38835878274098956,-0.92150825056965
-2.7327327327327327,-0.3975634788370023,-0.9175746728713802
-2.7227227227227226,-0.4067283392856377,-0.913549154682958
-2.7127127127127126,-0.4158524457727935,-0.9094320993591473
-2.7027027027027026,-0.4249348840678928,-0.9052239194266833
-2.6926926926926926,-0.4339747441154891,-0.9009250365429389
-2.6826826826826826,-0.4429711201264534,-0.8965358814536735
-2.6726726726726726,-0.4519231106687339,-0.8920568939498732
-2.6626626626626626,-0.460829818757679,-0.8874885228236841
-2.6526526526526526,-0.4696903519459145,-0.882831225823443
-2.6426426426426426,-0.47850382241276673,-0.8780854696078118
-2.6326326326326326,-0.4872693470532213,-0.8732517296990183
-2.6226226226226226,-0.49598604756640985,-0.8683304904352093
-2.6126126126126126,-0.5046530505436156,-0.8633222449219197
-2.6026026026026026,-0.513269487555788,-0.8582274949826642
-2.5925925925925926,-0.5218344952405592,-0.8530467511086545
-2.5825825825825826,-0.5303472153887524,-0.8477805324076487
-2.5725725725725725,-0.5388067950303739,-0.8424293665519363
-2.5625625625625625,-0.5472123865200802,-0.8369937897254665
-2.5525525525525525,-0.5555631476221117,-0.8314743465701222
-2.5425425425425425,-0.5638582415946842,-0.8258715901311479
-2.5325325325325325,-0.5720968372738302,-0.8201860818017339
-2.5225225225225225,-0.5802781091566808,-0.8144183912667661
-2.5125125125125125,-0.5884012374841805,-0.8085690964457428
-2.5025025025025025,-0.5964654083232273,-0.8026387834348685
-2.4924924924924925,-0.6044698136482276,-0.7966280464483264
-2.4824824824824825,-0.6124136514220605,-0.7905374877587393
-2.4724724724724725,-0.620296125676441,-0.7843677176368218
-2.4624624624624625,-0.628116446591676,-0.7781193542902312
-2.4524524524524525,-0.6358738305758035,-0.7717930238016241
-2.4424424424424425,-0.6435675003431085,-0.765389360065923
-2.4324324324324325,-0.6511966849920062,-0.7589090047267998
-2.4224224224224224,-0.6587606200822861,-0.7523526071123844
-2.4124124124124124,-0.6662585477117084,-0.7457208241702018
-2.4024024024024024,-0.6736897165919457,-0.7390143204013464
-2.3923923923923924,-0.6810533821238611,-0.7322337677938993
-2.3823823823823824,-0.6883488064721175,-0.7253798457555954
-2.3723723723723724,-0.6955752586391073,-0.7184532410457476
-2.3623623623623624,-0.7027320145381988,-0.7114546477064331
-2.3523523523523524,-0.7098183570662889,-0.7043847669929514
-2.3423423423423424,-0.7168335761756565,-0.6972443073035587
-2.3323323323323324,-0.7237769689451088,-0.6900339841084865
-2.3223223223223224,-0.7306478396504139,-0.6827545198782524
-2.3123123123123124,-0.7374454998340119,-0.6754066440112685
-2.3023023023023024,-0.7441692683739977,-0.6679910927607561
-2.2922922922922924,-0.7508184715523694,-0.6605086091609738
-2.2822822822822824,-0.7573924431225341,-0.6529599429527656
-2.2722722722722724,-0.7638905243760662,-0.6453458505084376
-2.2622622622622623,-0.7703120642087087,-0.6376670947559693
-2.2522522522522523,-0.776656419185614,-0.6299244451025693
-2.2422422422422423,-0.7829229536058158,-0.6221186773575808
-2.2322322322322323,-0.7891110395659258,-0.6142505736547456
-2.2222222222222223,-0.7952200570230491,-0.6063209223738354
-2.2122122122122123,-0.8012493938569127,-0.5983305180616562
-2.2022022022022023,-0.8071984459311994,-0.5902801613524349
-2.1921921921921923,-0.8130666171540815,-0.5821706588875966
-2.1821821821821823,-0.8188533195379493,-0.5740028232349395
-2.1721721721721723,-0.8245579732583272,-0.5657774728072157
-2.1621621621621623,-0.8301800067119719,-0.5574954317801271
-2.1521521521521523,-0.835718856574146,-0.5491575300097431
-2.1421421421421423,-0.8411739678550638,-0.5407646029493499
-2.1321321321321323,-0.8465447939555004,-0.5323174915657378
-2.1221221221221223,-0.8518307967215606,-0.5238170422549377
-2.1121121121121122,-0.8570314464986022,-0.515264106757412
-2.1021021021021022,-0.8621462221843063,-0.5066595420727107
-2.0920920920920922,-0.867174611280892,-0.4980042103736009
-2.0820820820820822,-0.8721161099464688,-0.4892989789196772
-2.0720720720720722,-0.8769702230455201,-0.48054471997046305
-2.062062062062062,-0.8817364641985166,-0.4717423106980103
-2.052052052052052,-0.8864143558306506,-0.46289263309900774
-2.042042042042042,-0.8910034292196894,-0.4539965739064049
-2.032032032032032,-0.8955032245429405,-0.4450550245005621
-2.022022022022022,-0.8999132909233253,-0.43606888081993483
-2.012012012012012,-0.9042331864745576,-0.42703904327130077
-2.002002002002002,-0.9084624783454199,-0.41796641663953993
-1.991991991991992,-0.9126007427631349,-0.4088519099969751
-1.981981981981982,-0.9166475650758267,-0.3996964366122846
-1.971971971971972,-0.9206025397940703,-0.3905009138589914
-1.961961961961962,-0.9244652706315194,-0.38126626312354406
-1.951951951951952,-0.9282353705446159,-0.3719934097129941
-1.941941941941942,-0.9319124617713703,-0.36268328276228046
-1.931931931931932,-0.9354961758692134,-0.35333681514113086
-1.921921921921922,-0.9389861537519146,-0.34395494336058857
-1.911911911911912,-0.9423820457255616,-0.33453860747917497
-1.901901901901902,-0.9456835115235998,-0.32508875100869544
-1.8918918918918919,-0.9488902203409265,-0.3156063208197008
-1.8818818818818819,-0.9520018508670381,-0.3060922670466108
-1.8718718718718719,-0.9550180913182246,-0.2965475429925113
-1.8618618618618619,-0.9579386394688101,-0.28697310503363405
-1.8518518518518519,-0.9607632026814362,-0.27736991252352794
-1.8418418418418419,-0.9634914979363838,-0.2677389276969327
-1.8318318318318318,-0.9661232518599314,-0.25808111557336294
-1.8218218218218218,-0.9686582007517472,-0.2483974438604144
-1.8118118118118118,-0.9710960906113117,-0.23868888285679957
-1.8018018018018018,-0.9734366771633683,-0.22895640535512457
-1.7917917917917918,-0.9756797258823998,-0.21920098654441583
-1.7817817817817818,-0.9778250120161273,-0.20942360391240664
-1.7717717717717718,-0.9798723206080306,-0.19962523714759337
-1.7617617617617618,-0.9818214465188868,-0.1898068680410713
-1.7517517517517518,-0.9836721944473249,-0.17996948038815955
-1.7417417417417418,-0.985424378949395,-0.17011405988982548
-1.7317317317317318,-0.9870778244571496,-0.16024159405391777
-1.7217217217217218,-0.9886323652962354,-0.15035307209621893
-1.7117117117117118,-0.9900878457024943,-0.1404494848413261
-1.7017017017017018,-0.9914441198375697,-0.1305318246233713
-1.6916916916916918,-0.992701051803521,-0.12060108518658975
-1.6816816816816818,-0.993858515656439,-0.11065826158574746
-1.6716716716716717,-0.9949163954190665,-0.10070435008643717
-1.6616616616616617,-0.9958745850924186,-0.09074034806525312
-1.6516516516516517,-0.9967329886664036,-0.08076725390985441
-1.6416416416416417,-0.9974915201294441,-0.07078606691892712
-1.6316316316316317,-0.9981501034770941,-0.060797787202055135
-1.6216216216216217,-0.9987086727196554,-0.05080341557950963
-1.6116116116116117,-0.9991671718887893,-0.04080395348196749
-1.6016016016016017,-0.9995255550431251,-0.030800402850168468
-1.5915915915915917,-0.9997837862728629,-0.020793766034521242
-1.5815815815815817,-0.9999418397033719,-0.010785045694668467
-1.5715715715715717,-0.9999996994977832,-0.0007752446990208006
-1.5615615615615615,-0.9999573598585764,0.009234633975730188
-1.5515515515515514,-0.9998148250281604,0.01924358734510886
-1.5415415415415414,-0.9995721092884493,0.02925061251735534
-1.5315315315315314,-0.9992292369594296,0.039254706793913866
-1.5215215215215214,-0.998786242396725,0.04925486776990282
-1.5115115115115114,-0.998243169988153,0.05925009343455523
-1.5015015015015014,-0.9976000741492778,0.06923938227161965
-1.4914914914914914,-0.9968570193179576,0.07922173335971157
-1.4814814814814814,-0.9960140799478878,0.08919614647260522
-1.4714714714714714,-0.9950713405011415,0.09916162217945569
-1.4614614614614614,-0.9940288954397057,0.10911716194494135
-1.4514514514514514,-0.9928868492160164,0.11906176822931658
-1.4414414414414414,-0.9916453162624927,0.1289944445883647
-1.4314314314314314,-0.990304420980071,0.13891419577324113
-1.4214214214214214,-0.9888642977257392,0.14882002783019682
-1.4114114114114114,-0.9873250907990754,0.15871094820017193
-1.4014014014014013,-0.9856869544277879,0.16858596581824956
-1.3913913913913913,-0.9839500527522628,0.17844409121296007
-1.3813813813813813,-0.9821145598091165,0.18828433660542557
-1.3713713713713713,-0.9801806595137577,0.1981057160083348
-1.3613613613613613,-0.9781485456419587,0.20790724532473845
-1.3513513513513513,-0.9760184218104399,0.21768794244665535
-1.3413413413413413,-0.9737905014564666,0.227446827353479
-1.3313313313313313,-0.9714650078164637,0.23718292221017512
-1.3213213213213213,-0.9690421739036469,0.24689525146526026
-1.3113113113113113,-0.9665222424846749,0.2565828419485515
-1.3013013013013013,-0.9639054660553243,0.2662447229686777
-1.2912912912912913,-0.9611921068151904,0.2758799264103419
-1.2812812812812813,-0.9583824366414136,0.2854874868313264
-1.2712712712712713,-0.9554767370614389,0.2950664415592293
-1.2612612612612613,-0.9524752992248057,0.3046158307879237
-1.2512512512512513,-0.9493784238739756,0.31413469767373
-1.2412412412412412,-0.9461864213141984,0.323622088431291
-1.2312312312312312,-0.9428996113824184,0.3330770524291405
-1.2212212212212212,-0.9395183234152282,0.3424986422849564
-1.2112112112112112,-0.936042896215869,0.35188591396048774
-1.2012012012012012,-0.9324736780202824,0.3612379268561467
-1.1911911911911912,-0.9288110264622172,0.37055374390525636
-1.1811811811811812,-0.9250553085373958,0.37983243166794417
-1.1711711711711712,-0.9212069005667398,0.38907306042467227
-1.1611611611611612,-0.9172661881586643,0.3982747042693947
-1.1511511511511512,-0.9132335661704393,0.40743644120233274
-1.1411411411411412,-0.9091094386686253,0.41655735322235904
-1.1311311311311312,-0.9048942188885862,0.4256365264189803
-1.1211211211211212,-0.9005883291930838,0.4346730510639113
-1.1111111111111112,-0.8961922010299563,0.4436660217022285
-1.1011011011011012,-0.8917062748888882,0.4526145372430967
-1.0910910910910911,-0.887131000257273,0.4615177010500575
-1.0810810810810811,-0.8824668355751754,0.470374621030872
-1.0710710710710711,-0.877714248189395,0.4791844097269078
-1.0610610610610611,-0.8728737143066395,0.48794618440206206
-1.0510510510510511,-0.8679457189458079,0.4966590671312109
-1.0410410410410411,-0.8629307558893927,0.5053221848881775
-1.031031031031031,-0.8578293276340027,0.5139346696332082
-1.021021021021021,-0.8526419453400135,0.5224956583999503
-1.011011011011011,-0.8473691287803489,0.5310042933819203
-1.001001001001001,-0.8420114062884005,0.5394597220184562
-0.990990990990991,-0.836569314705089,0.5478610970801429
-0.980980980980981,-0.8310433993250725,0.5562075767537044
-0.970970970970971,-0.8254342138421088,0.5644983247263536
-0.960960960960961,-0.8197423202935751,0.5727325102695897
-0.950950950950951,-0.8139682890041526,0.580909308322437
-0.9409409409409409,-0.8081126985286801,0.5890278995741157
-0.9309309309309309,-0.802176135594183,0.5970874705461361
-0.9209209209209209,-0.7961591950410837,0.6050872136738089
-0.9109109109109109,-0.790062479763599,0.6130263273871627
-0.9009009009009009,-0.78388660064933,0.620904016191261
-0.8908908908908909,-0.7776321765180524,0.6287194907459103
-0.8808808808808809,-0.7712998340597097,0.6364719679447511
-0.8708708708708709,-0.7648902077716204,0.644160670993726
-0.8608608608608609,-0.7584039398949015,0.6517848294889124
-0.8508508508508509,-0.7518416803501158,0.6593436794937177
-0.8408408408408409,-0.7452040866721503,0.6668364636154251
-0.8308308308308309,-0.7384918239443322,0.674262431081084
-0.8208208208208209,-0.7317055647317872,0.6816208378127362
-0.8108108108108109,-0.724845989014049,0.6889109465019736
-0.8008008008008008,-0.717913784116926,0.696132026683815
-0.7907907907907908,-0.7109096446436314,0.7032833548098987
-0.7807807807807807,-0.7038342724051841,0.7103642143209813
-0.7707707707707707,-0.6966883763500883,0.7173738957187372
-0.7607607607607607,-0.6894726724932966,0.7243116966368495
-0.7507507507507507,-0.6821878838444657,0.7311769219113865
-0.7407407407407407,-0.6748347403355116,0.7379688836504575
-0.7307307307307307,-0.6674139787474708,0.7446869013031387
-0.7207207207207207,-0.6599263426366746,0.7513303017276638
-0.7107107107107107,-0.6523725822602461,0.757898419258873
-0.7007007007007007,-0.6447534545009241,0.7643905957749119
-0.6906906906906907,-0.6370697227912242,0.7708061807631752
-0.6806806806806807,-0.629322157036943,0.7771445313854877
-0.6706706706706707,-0.6215115335400144,0.7834050125425159
-0.6606606606606606,-0.6136386349207242,0.7895869969374053
-0.6506506506506506,-0.605704250039292,0.7956898651386348
-0.6406406406406406,-0.5977091739168279,0.8017130056420834
-0.6306306306306306,-0.5896542076556718,0.8076558149323027
-0.6206206206206206,-0.5815401583591235,0.8135176975429886
-0.6106106106106106,-0.5733678390505712,0.8192980661166473
-0.6006006006006006,-0.5651380685920271,0.8249963414634476
-0.5905905905905906,-0.5568516716020775,0.8306119526192554
-0.5805805805805806,-0.5485094783732571,0.8361443369028444
-0.5705705705705706,-0.540112324788854,0.8415929399722764
-0.5605605605605606,-0.5316610522391539,0.8469572158804456
-0.5505505505505506,-0.5231565075371343,0.8522366271297828
-0.5405405405405406,-0.5145995428336135,0.857430644726112
-0.5305305305305306,-0.5059910155318659,0.8625387482316554
-0.5205205205205206,-0.49733178820171076,0.8675604258171812
-0.5105105105105106,-0.48862272849308275,0.8724951743132882
-0.5005005005005005,-0.4798647090490943,0.8773424992608235
-0.4904904904904905,-0.4710586074185969,0.8821019149604269
-0.4804804804804805,-0.46220530596825166,0.8867729445211975
-0.47047047047047047,-0.45330569179411606,0.8913551199084784
-0.46046046046046046,-0.44436065663275764,0.895847981990753
-0.45045045045045046,-0.4353710967719027,0.90025108058565
-0.44044044044044045,-0.42633791296062845,0.9045639745050515
-0.43043043043043044,-0.41726201031910853,0.9087862315992998
-0.42042042042042044,-0.4081442982479204,0.9129174288004981
-0.41041041041041043,-0.3989856903369241,0.9169571521649025
-0.4004004004004004,-0.38978710427372076,0.9209049969143981
-0.39039039039039036,-0.380549461751701,0.9247605674770581
-0.38038038038038036,-0.37127368837769165,0.92852347752678
-0.37037037037037035,-0.36196071357921045,0.9321933500219945
-0.36036036036036034,-0.35261147051133784,0.9357698172434458
-0.35035035035035034,-0.34322689596321565,0.9392525208310362
-0.34034034034034033,-0.33380793026418076,0.9426411118197338
-0.3303303303303303,-0.3243555171895452,0.9459352506745389
-0.3203203203203203,-0.3148706038660299,0.9491346073245047
-0.3103103103103103,-0.30535414067686345,0.9522388611958106
-0.3003003003003003,-0.2958070811665539,0.9552477012438836
-0.2902902902902903,-0.2862303819453445,0.9581608259845641
-0.2802802802802803,-0.2766250025933614,0.9609779435243156
-0.2702702702702703,-0.26699190556446467,0.9636987715894713
-0.2602602602602603,-0.2573320560898106,0.9663230375545181
-0.2502502502502503,-0.24764642208113616,0.9688504784694136
-0.24024024024024024,-0.23793597403377498,0.9712808410859337
-0.23023023023023023,-0.22820168492941395,0.9736138818830473
-0.22022022022022023,-0.21844453013860113,0.975849367091318
-0.21021021021021022,-0.20866548732301404,0.9779870727163263
-0.2002002002002002,-0.19886553633749857,0.9800267845611155
-0.19019019019019018,-0.18904565913188803,0.9819682982476522
-0.18018018018018017,-0.17920683965261233,0.9838114192373063
-0.17017017017017017,-0.16935006374410702,0.9855559628503431
-0.16016016016016016,-0.1594763190500322,0.9872017542844281
